customer_id,customer_zip_code_prefix,customer_city,customer_state
062184594d2f701642d78351528e8592,36415,congonhas,MG
062328becf66582e5849b4f2b364b143,4542,sao paulo,SP
062a227b89b45c5b9bbc9c41a8590e32,4410,sao paulo,SP
062d455086a1666bca3aa1c7d6ba7a66,5861,sao paulo,SP
0634a391a7b3989dda9196f26e6b2242,35365,abre campo,MG
063a5ea8e53ff62d2547c8af92ba02b2,15105,potirendaba,SP
064e2cb3bff15053eb0e4afc471e7f2c,8554,poa,SP
065415930d45ace4ad39039b5d0d9341,18570,conchas,SP
065c7937ffd166df6521e1008403ffd0,2223,sao paulo,SP
065c7a8b3b3dddc203172b872a313275,55200,pesqueira,PE
06656bf78bcb39c3852e16abd900c1f2,2227,sao paulo,SP
066d514a8533ab695dd9c730aec73260,79002,campo grande,MS
06757bb75493151d0e73ce8e3bc32987,6825,embu das artes,SP
06757e2a216429d601d7cda36642769d,14177,sertaozinho,SP
067dfd197c70456d5dd81c801fae133c,44920,joao dourado,BA
06872c61a13a4d027504dd0c15d43b72,12530,cunha,SP
068789693897e19b35ea3b9e71613c75,19780,quata,SP
069540ac78a5bed2d5f836e7bf6b2c0b,74140,goiania,GO
069c942e82eba9152f2797da49e1e764,27940,macae,RJ
06a2924116558070913fd36d2b01039c,24030,niteroi,RJ
06a70917afd2dcd59396e1eac836c646,31870,belo horizonte,MG
06b0824dfbfaad0e7df1a9dbb38a321f,16052,aracatuba,SP
06b74967617d6e12688e779fdc1a580c,88845,cocal do sul,SC
06c09be49b69107bf8c75d10af6b2233,35420,mariana,MG
06c6202200ef99b1568c228c9e373abc,76916,presidente medici,RO
06c629d842cb8236fceea0a9e90ccd1a,38051,uberaba,MG
06d2794bd8c6d90db6889d6c5f2d83ea,25651,petropolis,RJ
06deea7d56068efd37c65f8daff0e03b,36400,conselheiro lafaiete,MG
06ea7023e66ec49c0e13b05e477ed514,12235,sao jose dos campos,SP
06ea9a21fbcbfe8f45d54cc717db3c7b,41830,salvador,BA
06f3d542cb24b273ea871ad404adcf71,15310,magda,SP
06fbbb4b3c723e6f7023671729bdbb4e,96170,sao lourenco do sul,RS
06feba89747b8e9e2a482ca08e3b1c3b,89202,joinville,SC
070948afd9d16208989b064551175780,28620,nova friburgo,RJ
07117462d9483029c4ee6c907a3f3ebe,20561,rio de janeiro,RJ
07176b181cc48bdaa6807f4a88e17d4a,9896,sao bernardo do campo,SP
07250205a8861bb7532fea6297a2d4be,30310,belo horizonte,MG
0728f6d108255cb411a50fb646c3c7dc,45700,itapetinga,BA
072c4dcd0f16b2e0d13dc2dd1549d17a,4550,sao paulo,SP
072d324b57768cb953eb7f70c04d25c6,86300,cornelio procopio,PR
073a7ec0949bf6ffd2bb83c37d21bc7e,37115,monte belo,MG
073b17ed858e674f538ce7dc938c8e5c,37558,pouso alegre,MG
074d070b1ed0835cb29a609475f41fcb,8725,mogi das cruzes,SP
0755ba88bf7e1c270f5a94264b17c603,5208,sao paulo,SP
075ad0fda24dab7269482d16b193c87d,1424,sao paulo,SP
075b3879780bd73864fd08b5ac8ebe93,8539,ferraz de vasconcelos,SP
076dcea2eb6c8dbe9354f7c0d8670a00,42850,dias d'avila,BA
076eddad7b3de780b619cd4faae6168b,42701,lauro de freitas,BA
07730bcce8f619f15485de16f0793767,84280,curiuva,PR
07758f1bf119e252473eb668448c656f,11410,guaruja,SP
07838708499d3eb9da748cb10b8ddf0a,91170,porto alegre,RS
078a6dca7a00e66f3abf78d3ae96825a,7807,franco da rocha,SP
078bfceb258f6ee262174cbf251aa763,45530,itacare,BA
078d86e7bf40b188f0e5ed6d866c21c4,8725,mogi das cruzes,SP
079e85f42f5af80c74240b97b7a4dee1,78590,paranaita,MT
079f12eb1b192642da96011b5befc023,36660,alem paraiba,MG
079fe6f48dda3d0e11ad3a7d66c86d21,28015,campos dos goytacazes,RJ
07a4bb60f62e5ce83b63a08f0cd050bc,1235,sao paulo,SP
07c7a0b82302514ec1c6135dc7dec4cf,22420,rio de janeiro,RJ
07ce73dda1f76ae4d7828e4b8a352431,41338,salvador,BA
07cea6722ef8b8da55cd10460f04bcbe,18602,botucatu,SP
07d3587462cbe5dd7c951b59f783121e,85802,cascavel,PR
07dc646e60f43f27c97c26888b7445b6,86083,londrina,PR
07e37249529eedeca890d7a80979b91e,76970,pimenta bueno,RO
07e6f1ea396eea8aa95d0c1cf5a8d364,2995,sao paulo,SP
07e7f8e9c1d7da19613688c978f10c4f,24130,niteroi,RJ
07ebdcd609056322ab696bca753690ee,30455,belo horizonte,MG
07ed792e0e0ee1cfe088126d6914f279,28300,itaperuna,RJ
07faf5d8c1d359058b9d05b3cb4d1d3d,2851,sao paulo,SP
07fdeb5b5682468f0f01328957c62ade,12090,taubate,SP
0809899bfc84b0bc917a8c279c5dbb5b,77019,palmas,TO
080be1fb261fa4104673e0388e5ed508,15054,sao jose do rio preto,SP
080dfe3c493444a1fe042b4668e4b01d,18051,sorocaba,SP
0812b360195c1929d1c73e9ff946522a,9850,sao bernardo do campo,SP
08181bc3f3c2efdef8dca2720d20b874,86084,londrina,PR
08185246997b160bfdc98c4804abae71,20541,rio de janeiro,RJ
081ecee4228a97b36aa3b2cbd1bbc1ba,23010,rio de janeiro,RJ
08226425318d264796a7b7e32b9a1bf3,11075,santos,SP
082805d32249e17183cfb56ccb67b5cf,2230,sao paulo,SP
0829a7f317e4c74aaf5651b578c781fd,93010,sao leopoldo,RS
082a5f831fc0b3835fcb0d6f1c196ce3,4710,sao paulo,SP
082ad395df0ed72a64f71b70fffafd5b,84500,irati,PR
082afb51514d796870e769e2c46919ba,81200,curitiba,PR
082b0e812e5a5e7be47a20928caee80b,78250,pontes e lacerda,MT
082fce44f8c254bf6dc2c4e7bae58467,6408,barueri,SP
083106a67c25249c79074ab4459fc8c5,15084,sao jose do rio preto,SP
084064d0e425f87b49643992a88c2b43,13080,campinas,SP
08420efd8b1c0be27393032e21a993ee,69917,rio branco,AC
08430efea96cbab3b50290167b85454e,28908,cabo frio,RJ
084dab2db2bf5d42677b135e633a15ba,90410,porto alegre,RS
08528824266cd0720658ff01df662b6a,35620,abaete,MG
086f2e7a1b67f590d6440b35b2e7246e,22270,rio de janeiro,RJ
08724baa3d9128d270080acf34f2a5fd,38057,uberaba,MG
087f9b43add509b918c1152191f2d243,35010,governador valadares,MG
0881e1574aa6b621c551a421297af5b8,1238,sao paulo,SP
0883816eb4425537f417d5d63553ab8c,5351,sao paulo,SP
088cf7b06af8d510c1280cc95ec3754b,99050,passo fundo,RS
0893dbf96f705f3a68f0212b3d2cdec4,35550,itapecerica,MG
08999a20d9741d9513c368676f5531c1,20261,rio de janeiro,RJ
0899ee3a7b3e045cb930b5f394293736,4571,sao paulo,SP
08a78c4efe1c16dd148de52f13905aca,60180,fortaleza,CE
08ad76732d8c6428ac2fb9eea89ff342,23012,rio de janeiro,RJ
08aea10c40f606e52597486db2b56a81,59069,natal,RN
08b9cbfbf948ebc2dc43212aa3b5a2a2,19042,presidente prudente,SP
08ba3f633e08284c827e14b9700d8949,7950,francisco morato,SP
08bdb18f09e1d64ab30eefcac034e265,78280,mirassol d'oeste,MT
08be5d1f213ea37487f2698ca4b2be07,14015,ribeirao preto,SP
08c5351a6aca1c1589a38f244edeee9d,69309,boa vista,RR
08c79ba38eb563126e213a0a764eb7a4,17206,jau,SP
08cfbfce32d6e30b94c84bbd630aafae,78320,juina,MT
08d5cabc983964257832805dc6f0e74e,11500,cubatao,SP
08e47e3be967b5e1881a587720b8a005,12239,sao jose dos campos,SP
08e5ed5ac7e17524347b55e9db5e8692,13050,campinas,SP
08ebd000e60012404de32cacee764799,38701,patos de minas,MG
08fc5058d39f827b41d726cac116dfbc,4116,sao paulo,SP
08fd1f647fb132970cc8e3ee6c9075d9,80020,curitiba,PR
08fe63b02e7e846c85b8a49b9fd540d9,80035,curitiba,PR
08ff8ee4ba2dc2a1ad0518273d841e04,7807,franco da rocha,SP
09019e777b997c943ed2c3b3b9fb2707,68450,moju,PA
0902dbbca4ab2c81851859e7a1624a8a,40730,salvador,BA
09033cfedb9bab5c54a33f339fd94ad0,4571,sao paulo,SP
09041c3c23930a8bc1fe230bbc1ed19e,96015,pelotas,RS
090ad6d0d50a83c661a31538f2642cdf,28614,nova friburgo,RJ
090d99c55a1c0f65175855a782df9537,4880,sao paulo,SP
0913cdce793684e52bbfac69d87e91fd,87013,maringa,PR
091644e5b77192246134faa0a042a356,12227,sao jose dos campos,SP
091be8027f7e81f7982d213f813063e5,5757,sao paulo,SP
092389b0ad58d08590243690dc4db793,1013,sao paulo,SP
0928439662f8929fd00483ceef12c25a,13289,vinhedo,SP
0932888e76c226d0cd327bddfe0654af,7790,cajamar,SP
09381117614f37b1b775bca7c3fe2bd8,68695,tailandia,PA
093cca7e01540e70298ae25557502932,3477,sao paulo,SP
093d8d33d1d80c01f9bae154fc35488b,90410,porto alegre,RS
094560467d8afd775d9f89d00cf1e682,86140,primeiro de maio,PR
09542e37fe5058b83524a4ee128f5bf6,18213,itapetininga,SP
095d50f9052522bfd261ae0a5725abab,12233,sao jose dos campos,SP
0966fbba1c0e8c5e26e31166c2fd3ce8,74643,goiania,GO
096b3232e0ebbd72be401f1ef095e159,8230,sao paulo,SP
0980d72e94bede8b0f7d8a4cd32511c8,35162,ipatinga,MG
0984d27d6583310ddaad418a2854ebb7,12230,sao jose dos campos,SP
098c4d55ae6761b13901be67e6f22ac1,22713,rio de janeiro,RJ
099786bcc7ebf2f323ecf03a9f54b02d,13063,campinas,SP
0999d46493c50913867f47b39d5a1114,60760,fortaleza,CE
09a90a21ae1d1a693fbc83851edafead,6858,itapecerica da serra,SP
09a9ef35990d77c960763ec0c5a269d3,16400,lins,SP
09b38464eb15dc38f7388212f156d894,9895,sao bernardo do campo,SP
09b469184e00373f074c799968de0aad,13301,itu,SP
09b70cd516d511b2a068df752a517985,72930,alexania,GO
09c5222856be1228af5bc3c2dd8842fe,9841,sao bernardo do campo,SP
09c682ef897935e677a0996cfe2008f3,13070,campinas,SP
09cdb569d94234872c468f2711ca0f91,13348,indaiatuba,SP
09d9f64ba169a1b0e2c8d9690ef483c2,5434,sao paulo,SP
09e2826379ca2fed821563c9049a0a77,90220,porto alegre,RS
09ed4e9b4faf4f69fecc31273d565cdd,9291,santo andre,SP
09fb2d2b184e3e8fc038bb62208006ef,29047,vitoria,ES
0a03d3b2becf1e6ede584a394d562c45,67120,ananindeua,PA
0a0c2a4fcc642872a37b8454f7c4df86,76550,porangatu,GO
0a0f638f52bade74d67c0239da49e2d6,9531,sao caetano do sul,SP
0a11cb0fb65032da800b780afcc1a1b7,80020,curitiba,PR
0a133589395921bf74897e05ec96f1f0,6713,cotia,SP
0a17774e2dd7d6ac0358feaf1d4c1513,23040,rio de janeiro,RJ
0a209a88c2e3dc2981c79ad85c558059,80540,curitiba,PR
0a221a23ca36b34f1636bfdd15dc97a2,33600,pedro leopoldo,MG
0a2883594e4e7a4a978b205dd7bcf909,3122,sao paulo,SP
0a2e992fbd2ac576c71a9650d421a2fd,89210,joinville,SC
0a31417edc59c78d19a6553b5a6328a7,36844,tombos,MG
0a378886758498633ec55eaa83c8ed35,86812,apucarana,PR
0a3ac1140826e07dcd774a7fc6e288b6,12241,sao jose dos campos,SP
0a3b87d87696c62cbe1d03d58d2021d3,89070,blumenau,SC
0a3c4740cee6181eb4673dd7fca3410d,30730,belo horizonte,MG
0a4c9f486aaecf0f40738a4306c1d552,18270,tatui,SP
